Team,Defense Rank,Stat,Position,Opposing Player,Opposing Player Team,PRJ Line,Odds,L15 Hit Rate
San Antonio Spurs,5,REB,C,Jusuf Nurkic,Phoenix Suns,11.5,-114,60%
San Antonio Spurs,5,REB,C,Jusuf Nurkic,Phoenix Suns,11.5,-110,60%
San Antonio Spurs,5,REB,C,Jusuf Nurkic,Phoenix Suns,10.5,102,67%
San Antonio Spurs,5,REB,C,Jusuf Nurkic,Phoenix Suns,10.5,114,67%
New York Knicks,4,PTS,G,Dennis Schroder,Brooklyn Nets,12.5,-135,74%
New York Knicks,4,PTS,G,Dennis Schroder,Brooklyn Nets,13.5,-135,54%
New York Knicks,4,PTS,G,Dennis Schroder,Brooklyn Nets,9.5,-130,87%
New York Knicks,4,PTS,G,Dennis Schroder,Brooklyn Nets,14.5,-130,47%
New York Knicks,4,PTS,G,Dennis Schroder,Brooklyn Nets,14.5,-128,47%
New York Knicks,4,PTS,G,Dennis Schroder,Brooklyn Nets,11.5,-125,87%
New York Knicks,4,PTS,G,Dennis Schroder,Brooklyn Nets,10.5,-115,87%
New York Knicks,4,PTS,G,Dennis Schroder,Brooklyn Nets,13.5,-113,54%
New York Knicks,4,PTS,G,Dennis Schroder,Brooklyn Nets,8.5,-110,94%
New York Knicks,4,PTS,G,Dennis Schroder,Brooklyn Nets,12.5,-104,74%
New York Knicks,4,PTS,G,Dennis Schroder,Brooklyn Nets,10.5,102,87%
New York Knicks,4,PTS,G,Cam Thomas,Brooklyn Nets,21.5,-132,74%
New York Knicks,4,PTS,G,Cam Thomas,Brooklyn Nets,18.5,-125,87%
New York Knicks,4,PTS,G,Cam Thomas,Brooklyn Nets,22.5,-122,67%
New York Knicks,4,PTS,G,Cam Thomas,Brooklyn Nets,19.5,-106,87%
New York Knicks,4,PTS,G,Cam Thomas,Brooklyn Nets,20.5,100,87%
Sacramento Kings,1,PTS,G,Jalen Suggs,Orlando Magic,12.5,-112,67%
Sacramento Kings,1,PTS,G,Jalen Suggs,Orlando Magic,12.5,-110,67%
Sacramento Kings,1,PTS,G,Jalen Suggs,Orlando Magic,11.5,102,67%
Boston Celtics,3,REB,G,Alex Caruso,Chicago Bulls,3.5,105,47%
Boston Celtics,3,REB,G,Alex Caruso,Chicago Bulls,3.5,116,47%
Boston Celtics,3,REB,G,Ayo Dosunmu,Chicago Bulls,3.5,-140,40%
Boston Celtics,3,REB,G,Ayo Dosunmu,Chicago Bulls,3.5,-135,40%
Boston Celtics,3,REB,G,Ayo Dosunmu,Chicago Bulls,2.5,118,67%
Boston Celtics,3,REB,G,Coby White,Chicago Bulls,4.5,-124,60%
Boston Celtics,3,REB,G,Coby White,Chicago Bulls,3.5,120,80%
Portland Trail Blazers,1,REB,G,Jamal Murray,Denver Nuggets,3.5,116,74%
Phoenix Suns,4,REB,G,Tre Jones,San Antonio Spurs,3.5,-112,60%
Phoenix Suns,4,REB,G,Tre Jones,San Antonio Spurs,3.5,-110,60%
Houston Rockets,1,AST,G,Kris Dunn,Utah Jazz,3.5,110,40%
Houston Rockets,1,AST,G,Kris Dunn,Utah Jazz,3.5,114,40%
Houston Rockets,1,AST,G,Keyonte George,Utah Jazz,5.5,-150,54%
Houston Rockets,1,AST,G,Keyonte George,Utah Jazz,4.5,124,74%
Houston Rockets,1,AST,G,Keyonte George,Utah Jazz,4.5,126,74%
Houston Rockets,1,AST,G,Collin Sexton,Utah Jazz,5.5,-150,47%
Houston Rockets,1,AST,G,Collin Sexton,Utah Jazz,5.5,-144,47%
New York Knicks,5,AST,G,Dennis Schroder,Brooklyn Nets,3.5,-108,80%
New York Knicks,5,AST,G,Cam Thomas,Brooklyn Nets,3.5,-104,74%
New York Knicks,5,AST,G,Cam Thomas,Brooklyn Nets,4.5,124,60%
New York Knicks,5,AST,G,Cam Thomas,Brooklyn Nets,2.5,132,74%
Sacramento Kings,2,AST,G,Jalen Suggs,Orlando Magic,2.5,-110,67%
Sacramento Kings,2,AST,G,Jalen Suggs,Orlando Magic,2.5,-104,67%
New York Knicks,3,PTS,F,Dorian Finney-Smith,Brooklyn Nets,5.5,-145,87%
New York Knicks,3,PTS,F,Dorian Finney-Smith,Brooklyn Nets,6.5,-135,80%
New York Knicks,3,PTS,F,Dorian Finney-Smith,Brooklyn Nets,7.5,-132,74%
New York Knicks,3,PTS,F,Dorian Finney-Smith,Brooklyn Nets,7.5,-130,74%
New York Knicks,3,PTS,F,Dorian Finney-Smith,Brooklyn Nets,4.5,-115,87%
New York Knicks,3,PTS,F,Dorian Finney-Smith,Brooklyn Nets,1.5,-110,100%
New York Knicks,3,PTS,F,Dorian Finney-Smith,Brooklyn Nets,6.5,100,80%
New York Knicks,3,PTS,F,Cameron Johnson,Brooklyn Nets,17.5,-140,40%
New York Knicks,3,PTS,F,Cameron Johnson,Brooklyn Nets,16.5,-130,47%
New York Knicks,3,PTS,F,Cameron Johnson,Brooklyn Nets,15.5,-125,47%
New York Knicks,3,PTS,F,Cameron Johnson,Brooklyn Nets,11.5,-120,74%
New York Knicks,3,PTS,F,Cameron Johnson,Brooklyn Nets,14.5,-105,47%
New York Knicks,3,PTS,F,Cameron Johnson,Brooklyn Nets,12.5,100,60%
New York Knicks,1,AST,F,Cameron Johnson,Brooklyn Nets,1.5,-110,74%
New York Knicks,1,AST,F,Cameron Johnson,Brooklyn Nets,1.5,-102,74%
